EURUSD	5	20200701	195000	1.1259500	1.1259700	1.1251000	1.1258100	14670
EURUSD	5	20200701	195500	1.1258000	1.1261600	1.1256600	1.1260800	9692
EURUSD	5	20200701	200000	1.1259700	1.1264800	1.1259000	1.1264100	9398
EURUSD	5	20200701	200500	1.1264300	1.1265700	1.1261000	1.1265000	8424
EURUSD	5	20200701	201000	1.1265000	1.1267000	1.1259000	1.1260400	8684
EURUSD	5	20200701	201500	1.1260400	1.1261100	1.1257000	1.1259100	9598
EURUSD	5	20200701	202000	1.1258900	1.1260200	1.1255000	1.1257200	8385
EURUSD	5	20200701	202500	1.1256600	1.1258000	1.1254000	1.1256200	6145
EURUSD	5	20200701	203000	1.1256900	1.1260000	1.1253000	1.1254800	7509
EURUSD	5	20200701	203500	1.1254500	1.1256300	1.1252000	1.1253700	6329
EURUSD	5	20200701	204000	1.1254500	1.1257200	1.1253000	1.1256000	6642
EURUSD	5	20200701	204500	1.1255000	1.1258100	1.1251000	1.1252900	6445
EURUSD	5	20200701	205000	1.1253300	1.1256100	1.1251000	1.1254700	5457
EURUSD	5	20200701	205500	1.1255400	1.1256000	1.1250700	1.1252600	6667
EURUSD	5	20200701	210000	1.1251600	1.1257400	1.1250200	1.1254000	6223
EURUSD	5	20200701	210500	1.1254100	1.1258500	1.1251200	1.1256000	8570
EURUSD	5	20200701	211000	1.1256300	1.1257500	1.1251000	1.1255900	8475
EURUSD	5	20200701	211500	1.1256300	1.1260400	1.1254000	1.1259700	6969
EURUSD	5	20200701	212000	1.1259900	1.1260500	1.1253000	1.1256200	5917
EURUSD	5	20200701	212500	1.1256000	1.1258500	1.1253000	1.1254400	5404
EURUSD	5	20200701	213000	1.1255300	1.1256300	1.1253000	1.1254600	4864
EURUSD	5	20200701	213500	1.1254000	1.1257800	1.1253000	1.1256100	5005
EURUSD	5	20200701	214000	1.1256500	1.1258200	1.1252800	1.1254500	4419
EURUSD	5	20200701	214500	1.1254600	1.1255300	1.1248900	1.1250200	5620
EURUSD	5	20200701	215000	1.1250900	1.1251200	1.1245900	1.1248300	4765
EURUSD	5	20200701	215500	1.1246900	1.1248700	1.1244000	1.1246200	4683
EURUSD	5	20200701	220000	1.1245800	1.1248700	1.1243000	1.1245000	7064
EURUSD	5	20200701	220500	1.1245300	1.1250000	1.1241000	1.1248800	8039
EURUSD	5	20200701	221000	1.1248600	1.1250700	1.1246000	1.1250500	6388
EURUSD	5	20200701	221500	1.1250000	1.1251400	1.1246000	1.1250000	6084
EURUSD	5	20200701	222000	1.1250900	1.1252000	1.1247000	1.1249100	3917
EURUSD	5	20200701	222500	1.1248100	1.1252000	1.1248100	1.1251100	4436
EURUSD	5	20200701	223000	1.1250100	1.1252000	1.1249000	1.1251300	5590
EURUSD	5	20200701	223500	1.1251800	1.1255600	1.1250000	1.1254500	7070
